comment_id,create_time,ip_location,aweme_id,content,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,sub_comment_count,like_count,last_modify_ts,parent_comment_id,pictures
7582075163707212579,1765339444,湖南,7581780200522796297,华为手机从来都没有让我失望过，越来越高端，让人赏心悦目了[摊手][摊手][摊手],111447817127,MS4wLjABAAAAvtZDcPT2M00tryhNQ-jo_wuZmjr-C88DBxzF4XL6Noo,2105570396,,,早睡早起,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oASbtA0A9IVAUDdffBEAwHDoAmvFEAHqCg0VpU.jpeg?from=2064092626,0.0,5.0,1765384815649,0,
7582075427016770346,1765339506,湖南,7581780200522796297,华为Mate x7，鸿蒙系统高科技智慧屏，轻薄机身，美观舒适，超强小艺，还得是华为,91758121211,MS4wLjABAAAAJzEcqkR7vy-XIOWreDEdjsiOz5im4OcHEsECHsMT5Iw,354351812,,,会穿裤衩子的抱龙战士,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_131332c954474a230b1c4eebb1e8df19.jpeg?from=2064092626,0.0,2.0,1765384815650,0,
7582081237272380198,1765340856,湖南,7581780200522796297,小艺这智能体真是是智能对话，感觉相当于一个小型机器人了,836061897695455,MS4wLjABAAAA_VVVREJn7KP_wjUoQuloNx0pwT2Xxa192MyeC97SQ5E,28558797299,28558797299,,嗨今天吃什么,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/douyin-user-image-file_82dea465dbf2b3d7edfad4946c3494e0.jpeg?from=2064092626,0.0,1.0,1765384815652,0,
7582168614309872421,1765361202,广西,7581780200522796297,华为手机从来都没有让我失望过，越来越高端，让人赏心悦目了[摊手][摊手][摊手],575783943543236,MS4wLjABAAAAsrmb_aUMptLqvYQV3weCN1cbXqqsTZ3BzhEZBTWYHrA,2939953079,xueying18602,,蓝蓝^0^好物推荐官,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_oAvU7EAaQyAAAViBDMhIginb3I41MaiPIBPAi.jpeg?from=2064092626,0.0,0.0,1765384815655,0,
7582262585422103339,1765383084,湖北,7581780200522796297,g,2730805291135751,MS4wLjABAAAAXfe55y_xHy3iFfKHm8JKDmtlwdXt9PS7xKZ4S01kLf-UhJZm6-VCS-SV8dUjuR08,70415888780,70415888780,,用户7887852983523,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/aweme_default_avatar.png.jpeg?from=2064092626,0.0,0.0,1765384815659,0,
7582253343712707377,1765380929,吉林,7581780200522796297,谢谢关注,1014163682368288,MS4wLjABAAAAr13tf3ZXxExcibW__U3v9nO1RF8N_94rJPnrr74u-gzESqzc3ntU50V-d_rvAECD,70249097697,70249097697,,金美子优品严选,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_owAneEUIBY69BEPtwifqAkAANiUzA0EAs7Fe64.jpeg?from=2064092626,0.0,0.0,1765384815660,0,
7582151937085539107,1765357319,安徽,7581780200522796297,你好,473223843821920,MS4wLjABAAAAkLtGeFccDAFzZDWoxl8qn-W9uwd8zqnVn5a2yoFp-ZI,22493234779,22493234779,,橱窗百货好物分享,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oYJXgyDAAInAFDMVQCfC9cz1Xe5MZWA9AEAkME.jpeg?from=2064092626,0.0,0.0,1765384815664,0,
7581753891755524923,1765264642,浙江,7581698616486612261,所以华为被制裁还是有很多人高兴的    还好华为都走过来了[赞][赞][赞],4164579663031207,MS4wLjABAAAAM6z-vWHrdkmaRLOFr2gXBSk343PPjnoY19ka0bBeiUtn5utPnwm6kinWRZPkNJRv,3440878754,yhy753915286,,温柔壹刀,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_a09df392f963472b8dec98dc67b6fe03.jpeg?from=2064092626,0.0,288.0,1765384827074,0,
7581825606083445538,1765281339,江苏,7581698616486612261,郑强老师曾经的说过，当年日本要收买他当汉歼。可是，他打败了敌人，如今输给了内鬼。,104942138372,MS4wLjABAAAAK5EFJEzJRd4RI7je7MIiCY1LkAQ1xwSvJ-cFyYb4d38,1566674295,,,缘起     缘落,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_c7e700205a814b8a18f6.jpeg?from=2064092626,0.0,121.0,1765384827094,0,
7579854831402730277,1764822482,山东,7579647343541112102,友商 屏幕亮度太高对眼睛不友好[看],104506797925,MS4wLjABAAAAWXsxg_DIiGJfRrQkUZKgyKlocQGz-sUcoONb2FXUU0U,1486125121,,,六一的雨点,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_3731e04474784a7b97954bd82d8a194b.jpeg?from=2064092626,8.0,269.0,1765384845251,0,
7579937492142228261,1764841727,上海,7579647343541112102,说那么多还是会有人不明白，更加直观的说法是：在室内相同亮度下，双层OLED的功耗更低，在室外屏幕相同有效显示面积下，双层OLED寿命更长发热更低且自动亮度上限接近单层的两倍，缺点就是成本高的多，别说中低端，很多手机厂商的旗舰产品都不舍得用[暗中观察],18067470946552,MS4wLjABAAAAOTgrp3RUwjBEsQXfT9xOQNnkKlNnkhr-X9_sg-Q3ewI,84055639716,84055639716,,突袭Sauce,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c000-ce_o0FsEdWOwVf9AEKUpAIAgWFdAxE5oZflCPAiDA.jpeg?from=2064092626,1.0,19.0,1765384845255,0,
7582034893232784165,1765330067,广东,7579647343541112102,"苹果出高亮屏： 哇，户外用有救了
华为出高亮屏： 额，耗电吗，有什么用，谁没事在户外用手机",3105460095035043,MS4wLjABAAAAQ8kAuYuVetpNeeEKQb87tECzywMsHCcmodjHiZgvQlaR7z0lmjN_dDmC1F7UQdaO,48879301507,Halftop2,,Halftop,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_0d9b565714eb72bcef00c321ebcbed90.jpeg?from=2064092626,1.0,6.0,1765384845256,0,
7579899412512736063,1764832861,贵州,7579647343541112102,华为经典的反向虚标，水下声呐通信官宣30m，有人测出了58米,2358866039289547,MS4wLjABAAAA4_bM-bpAhfRPNwFk5Gu5qcN5LveJRKlNEw0t9Sic5kwn4hKgS62PRf4fQ2bPZTHV,43822354846,43822354846,,叉出去,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oAcI6ECAvAgQbc3VAaHAgPIjPAuBiiKIIwBY9.jpeg?from=2064092626,13.0,279.0,1765384845259,0,https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/3b5517a04af04ddda6178011dfbfd1e7~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1765404000&x-signature=IMAYNdc3%2BOdKT0vfPSCbPowuXqY%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=2025121100404556999F1C20E15F06B370
7580010205149807402,1764858657,安徽,7579647343541112102,人还是要有逻辑的，碰到这种离谱的参数想都不用想就是假的，你们想一想，无论是小米 苹果 或者是屏幕祖师爷的三星，我也就知道他们最高2000尼特左右的亮度，你这突然整出个8000尼特，还用想吗？用屁股想都不可能，如果是小米说我有8000尼特，但是只能在一个纽扣大的区域发光，小米会不会被喷死？,96607071309,MS4wLjABAAAA2n4pBGm3fgd_MINhKnSHiUSYVH1_VU8qVUcmk6HV_mI,711728703,,,PG_家长指引,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_2e9316c222a9415e953a670334bf9bb7.jpeg?from=2064092626,7.0,1.0,1765384845262,0,
7579855585470841650,1764822657,云南,7579647343541112102,1%主要是用在hdr视频啊，应用相当频繁的，因为现实中不会有大面积死亮的区域(那种视频也没意义了)，大部分超高亮度的都是点光源，1%刚好对应的是这部分，所以1%肯定越亮越好，这样画面对比度看起来才越接近真实，毕竟现实中这类型光源就是刺眼的，比如太阳,104645102733,MS4wLjABAAAAXgMz-ULoNdp8PB8exnen8hPBr8sdy4N1qFtLC3bR-dw,1509380479,,,RayMrD,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o40pweAmEEFbkzAADPpAQDCCEIzGCDAfgACFA9.jpeg?from=2064092626,0.0,14.0,1765384845266,0,
7579994381571277605,1764854972,浙江,7579647343541112102,亮度确实牛逼，但是屏幕的参数不至于亮度吧，色准，均匀度，寿命等等结合起来才能说明屏幕的素质，苹果三星都是顶级屏，华为也是顶级屏都是好屏幕，但是我有个问题，华为的屏幕秒杀苹果三星，为啥京东方被苹果踢出了供应商名单了,64573486411,MS4wLjABAAAAIIXClIUG-BS8z4ITQcB_rT7i78xqeVLYSjy2jvUynBM,51452233,,,BLUE -,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_cb104c3c80150f10cf67850acf1ca5c8.jpeg?from=2064092626,9.0,1.0,1765384845268,0,
7579887245378044724,1764830407,重庆,7579647343541112102,千万别限定一个只有亮度比三星，苹果好。要亮度，色彩，色域，清晰度，通透等一系列指标比三星苹果好，才叫真好。千万别用一个亮度指标就说好。。。。,320679934434685,MS4wLjABAAAAY2AjhYF4wFZCVNSjHIni7ThTZusypnO5WIyGCPSu9s0,2180091232,,,今天也要好好喝水呀~,https://p3-pc.douyinpic.com/aweme/100x100/1ca7d0002fee2b9b4d654.jpeg?from=2064092626,8.0,3.0,1765384845269,0,
7580469408902333233,1764965587,广东,7579647343541112102,这就是为什么华为手机看宣传好像没啥，但用着感觉很不错。某些手机宣传牛逼的很，动不动比上一代提升了50%，有理有据，用起来甚至根本发挥不了硬件全部实力[捂脸],95106233708,MS4wLjABAAAAklARWF4Q00WHO_cz_QyrOwDX7v4ApONIWWO2WGCixqM,586797947,,,青云有月,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_2408b000328b9d29c96db.jpeg?from=2064092626,1.0,2.0,1765384845271,0,
7579853661808476969,1764822208,广东,7579647343541112102,这就是支持国产的意义，带动国家自主产业链的提升。[赞][赞][赞],94485638108,MS4wLjABAAAA_N7vuQ182lcjY2DgRWRhNbIiP7WNe0C5dsyWjSz9L3c,1123696050,Xing_Meng_Design,,我俩天下第一好,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_5fc63d7b272e4134a0ad343c0448baf8.jpeg?from=2064092626,30.0,121.0,1765384845274,0,
7582256309296153403,1765381621,北京,7578070753581616384,骁龙芯片真不好用,101361657444,MS4wLjABAAAArwMOXUT8KtL5rSehVvQbNJCpXO6YNcpmHeH-F_HXooc,1131285429,,,小麟,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_a0960000dd2feb34e8b7.jpeg?from=2064092626,0.0,0.0,1765384868190,0,https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/329c728de5b64d4d8842f537212d7f00~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1765404000&x-signature=pagz%2FE3IjljQidyRJyrQrGFsOak%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20251211004108DE3E11A11E488F5B2A2B
7578660640005505801,1764544438,上海,7578070753581616384,话不多说了,59790962015,MS4wLjABAAAAmvPzM1UsLiu94t3fu-JVCy1MJ2SvGqmWzkydFhQfdU8,40635304,79790962015,,五福临门喜眉梢,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o0pS6AuivIDgaA1ArRA9BFoAEgGbgIPKABviS.jpeg?from=2064092626,5.0,19.0,1765384868194,0,https://p26-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/27a21f9dc6834ad29cdb16b4bca2430f~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1765404000&x-signature=ejZ1Rx8ow4eyL7xq7%2BCDcC2Q%2F%2BM%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20251211004108DE3E11A11E488F5B2A2B
7578744122313491237,1764563874,广东,7578070753581616384,华为一人扛下了所有，就算不捐款，没有任何问题，他撑起了中国科技的一片天，那些捐款多的也是中国人民消费来的，还是自己的钱，华为才是科技赚取国外的钱，对外永远比对内强,4211542512920281,MS4wLjABAAAAoRFDaV0nxP9sdHBVlblTKcpmYFVvFpLJpUdn-mOXAOdZMjiNNW9_DZUZOnMOUuNZ,26728686049,26728686049,,春风十里,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oEhLiBEtI97EGmAHbelfsQPlPMAfSGPZrAIAAB.jpeg?from=2064092626,1.0,20.0,1765384868197,0,
7582238520829854499,1765377478,四川,7578070753581616384,给华为点赞[赞][赞][赞][赞][赞][赞][赞],223911220882183,MS4wLjABAAAAxmrUP76RuUDYkUyD8FSNelbe2j9IX-UYymTEDyxpHZI,2789788973,rongxianbeim,,荣县北门桥修车行,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_a6305860295d42749d65bf641872bf41.jpeg?from=2064092626,0.0,0.0,1765384868200,0,
7578756347056718619,1764566720,宁夏,7578070753581616384,华为有几十万个专利，其中免费开放的有几万个专利，而这几万个免费开放的专利之中，但凡能把一个专利做到顶级，就已经是年利润百万的小厂了，一个最恐怖的就是你哪怕使用的是这些免费专利，依旧有华为客服半夜为你转交技术服务部门，有些问题甚至他们帮助完成,990016966758477,MS4wLjABAAAAJ-iJPBrzYFuP8ld762YbdrTdBK6RKB2fIqQmOAMCchs,86011926008,86011926008,,哇达西,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oo7CEai9AwCf4i6CAABAIOw39mmgECDAAhiOf0.jpeg?from=2064092626,0.0,32.0,1765384868203,0,
7579461797788058417,1764730973,江苏,7578070753581616384,今年初买的70＋，还不如前面买的Mate30.现在的70＋如果玩游戏一会儿就发烫卡顿，而且平常还有失触，很多软件适配根本没有完全，有时候卡住根本没反应反不回上一页，鸿蒙系统真的很不好用，希望尽快改进一下。这个手机以后暂时不会再买华为了,1508965743598270,MS4wLjABAAAAe3KwpKyikV7gf95m8F2xJ8jKLhK-Lm2e8uRFfW64cIkd_l0qLAbkjB6c2Nh8ev4w,94238781037,94238781037,,雨一直下,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_ogSokANfgCAbCDQlG0ebACgMGHWA9UII9AnNAD.jpeg?from=2064092626,13.0,5.0,1765384868205,0,
7579237613111837476,1764679278,四川,7578070753581616384,美国举全球之力，制裁华为，但没用，华为依旧在，还发展越来越猛！,59131301956,MS4wLjABAAAA5pXvrFoeZQCcbaJuqeNEHGcEv8ezyLWybzJR0MIs_gI,60853649,zhegerenhenhao,,提不开那壶,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_406ce647df234b6fbb97398a033da804.jpeg?from=2064092626,8.0,3.0,1765384868207,0,
7578894009671582522,1764598775,江西,7578070753581616384,首发抢的昆仑破晓[黄脸干杯],93007315225,MS4wLjABAAAAHqLzZ2AdlyKeMMxFzG66uMWqEgbJLYJfF8YIV2p44YE,587812650,,,林深时见鹿,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oUCt4KC9mEJTATeADk0gP5nLewbAACnADI8jAl.jpeg?from=2064092626,0.0,20.0,1765384868211,0,https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/9aea7c9a5c7143049edf6f378d6c248d~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1765404000&x-signature=HWOQNICRPK0PpsqUwIuuJOOYaEY%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20251211004108DE3E11A11E488F5B2A2B
7582221973175812891,1765373626,广西,7578070753581616384,全世界这么多大国强国联合起来，围剿华为、制裁华为、欺负华为、断供华为，高科技的民族企业发展壮大之路，非常艰苦！！！,1623355810654215,MS4wLjABAAAAL9jF0VDZ51ie8tRN0zQyx_h1p8ywJXz1QmBpAnCks8huKpYu-POymBhuePBFcFMb,67863821169,67863821169,,用户3034156725056,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/aweme_default_avatar.png.jpeg?from=2064092626,0.0,1.0,1765384868212,0,
7578559235844457268,1764520831,河南,7578070753581616384,在一起，就可以[抱抱你],2154640247366012,MS4wLjABAAAAItDGiUULsIGTw-OSB6pMVnbwnCMO19wNsu1zKmmT0RkEzB5J8DwCQ-fzxYjakdMZ,3450169994,dongdongwaaa,,叫我大大怪将军,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oEFAAmqC8IAHjAHrsE7YwfAWUgiwCCBA0E8eAi.jpeg?from=2064092626,0.0,15.0,1765384868216,0,https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/a18e03905e364cef8f7c8be61af4b268~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1765404000&x-signature=iV%2Fm9jSnqFQP51hyQuJ9CGFRMac%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20251211004108DE3E11A11E488F5B2A2B
7582220061375578921,1765373179,河南,7577651440027501745,,105048639021,MS4wLjABAAAAkoQB5O6mVqCPEgiFjr8k74WIldghb1JnpU-u1CBOwJA,1869027000,,,雾雨,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_20aef0000c5241d9eb9e3.jpeg?from=2064092626,0.0,0.0,1765384885907,0,https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/12ff3c6aaf514aa2a7f2d6d370296442~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1765404000&x-signature=dEVcckt%2B6IvGunq2t9cLu7UpuhA%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=2025121100412614FCC36EBCAC31584593
7582238936077861669,1765377575,浙江,7577651440027501745,我估计mate90可能跟mate70很像（因为mate60跟mate80很像）,110658604003,MS4wLjABAAAA_LcRNN-WKFMc_th_hdnJPhUgfkuynN5xdsP5-NJYGfE,51696256166,51696256166,,睿,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_64573584e8c94f3e8dd5690106820ef7.jpeg?from=2064092626,0.0,0.0,1765384885911,0,
7582219560322679594,1765373063,河南,7577651440027501745,我妈用是这个,105048639021,MS4wLjABAAAAkoQB5O6mVqCPEgiFjr8k74WIldghb1JnpU-u1CBOwJA,1869027000,,,雾雨,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/mosaic-legacy_20aef0000c5241d9eb9e3.jpeg?from=2064092626,0.0,0.0,1765384885914,0,https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/742944274e344c568d763eef3fbc8141~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1765404000&x-signature=jqPNK5ofOGAGwCj4J8gBvgoUU0U%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=2025121100412614FCC36EBCAC31584593
7580241678894105354,1764912552,宁夏,7577651440027501745,那我说一下谁家人的手机，我爸是小米，然后呢，我爷。是华为一样的，然后呢，我奶也是华为，然后呢，我自己就是额笨娜娜手机吧，还是小米手机，嗯，但是我妈手机是苹果。,629386119743443,MS4wLjABAAAAIXKWzcsswhM5tvHyG9G_FZinOgQXcSCwX4xkGv3VMXs,76207482553,76207482553,,c,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_oAfBfKSAAACEA5gKv7DXNoQZ3IAGbo9A6FUAGa.jpeg?from=2064092626,0.0,1.0,1765384885916,0,
7578127262496244520,1764420250,云南,7577651440027501745,@1分钟研究所 作者可以来个pura系列的吗[送心],68733653024,MS4wLjABAAAAXKQ1qHOm3xQM4tW34Loktjt9-TYoCPeEVY9BX1O-gQA,1611948754,,,阿中,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oMCC96kAD7cDsizmAAA9wPfcA1AF3tEogEfId8.jpeg?from=2064092626,1.0,0.0,1765384885919,0,
7579977442560983860,1764851029,山东,7577651440027501745,现在还在用这个[流泪],729709773064295,MS4wLjABAAAAo0UGRWU6W3Db7zkR8I7vJfCoDDZ5WmusTKRo7WCiuvc,38716702578,38716702578,,岛祭,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oUeeEiJABAEIAzA3q1GEERQEBIARhp7fKLYBEE.jpeg?from=2064092626,0.0,0.0,1765384885921,0,https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/6eb9a7d786414c65b4a47be4a5977c29~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1765404000&x-signature=iO8TjnMJkuHLevEmdgoJ3FKSxb8%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=2025121100412614FCC36EBCAC31584593
7580984198870106920,1765085432,天津,7577651440027501745,现在用的手机,1890765537283307,MS4wLjABAAAAM0dlJXO-cuGo8qU_JtUDUWHPDmAUdgmcaDVAzEIWV87ky3t8IswVK5UkwIuf04QO,3534626279,MJYJZLSPl,,暗区突围小俄,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o4HGJAbB7Q6AdEKf6DIAJ3DQAEWFEBSfEAynex.jpeg?from=2064092626,0.0,0.0,1765384885924,0,https://p9-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/d91f5c20eb3e43e8a3433051b1623c1b~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1765404000&x-signature=98jyoGZJwHrQZr3ui%2BhTzI5PL64%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=2025121100412614FCC36EBCAC31584593
7578887115661181730,1764597167,山东,7577651440027501745,80真的挺好看的，2026年在下手,1204686568294539,MS4wLjABAAAA6LrGcntPOpJvnwnl-GuPXBB2ve-rDXlnQIKzFTN3plLvzKrU3tuKD3-MhZnForuA,3609415778,RNSHENG996,,RNSHENG996,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_b5a2b75a16614030ab03f0f04deb86a2.jpeg?from=2064092626,1.0,0.0,1765384885927,0,
7578132456781300516,1764421459,重庆,7577651440027501745,@搜索要艾特的人。,446866745985088,MS4wLjABAAAAFBYEUoQKvFdyw-FUObhLy7gfmMwBu95g9tuCIQZrck4,38819575505,38819575505,,鹰酱的蒸笼布,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_ogIAgExeKkLQUfB7nUuOdALk0AtGvFABACBfxE.jpeg?from=2064092626,0.0,0.0,1765384885929,0,
7580559965010740011,1764986659,河南,7577651440027501745,,3632430375242987,MS4wLjABAAAA38offYShaUH2s7_4tLuGlHFgyLGT7seKCG7Ql1AcA-k1QJzhOEMsc6A5CSgJkhBG,3701292219,keaixiaoqinj,,蛋挞🥧,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o4AA8UIgQCAk1bze6fL0PeDDwz83oDANGIf2AS.jpeg?from=2064092626,0.0,1.0,1765384885932,0,https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/06a91f1a9cf74df596268bfe9c41d30c~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1765404000&x-signature=IyYlSEbWtOYxfrJOwkIBvF4UGuk%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=2025121100412614FCC36EBCAC31584593
7582217541360419599,1765372592,海南,7581846747295862065,光光刻机，光刻胶,52810199145,MS4wLjABAAAAx7bs6gXS_NddcpaJ08kAjuhzpRl60o4riTQXQb-eWqg,73659895,,,@勇猛小伙,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813c001_o8IAooDAnCEAYg9S2vQAEFEAYjDAOlAfIfCHAD.jpeg?from=2064092626,0.0,2.0,1765384908861,0,
7581421934191264564,1765187352,安徽,7581342738936703089,个人真的觉得puraX挺可爱的，一眼心动，迅速拿下[色],2594439806585821,MS4wLjABAAAAQlftY_T_x8xV4smvdcMDHHNhEWHl58LlzaIoIjo9r-vEsPoXj-i6r6fuYBsOrpiv,3415424970,dyie9dsq41qb,,辰月,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_osie6HIP3DVsAuBRCgf8isANAoEmEAvlA9Z0tA.jpeg?from=2064092626,1.0,0.0,1765384926858,0,
7581416728497144625,1765186139,浙江,7581342738936703089,p60的洛可可白真是心目中的天花板了[流泪],2016975886752396,MS4wLjABAAAAoyGhRqhSL9kTtge81NA6eWiJV8coKwNJtbsik1BA2mbfilCyTIgNeoRVRJZRcBRa,60635951905,60635951905,,我只会睡觉,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oIbbAffDCEnt9woAnQOPD3UUdCSApEEAFAAmIg.jpeg?from=2064092626,4.0,36.0,1765384926862,0,
7581547673217286946,1765216634,云南,7581342738936703089,"星环设计
非凡大师设计
三角圆连环设计
华为的审美真是无可挑剔",417410801482935,MS4wLjABAAAA-rDvTh0WhuuQAvTpRbBnicLfzj4SXEKRqL8FaTVylM0,2335439740,LPDDR3T,,李啊李阿柔,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_o4prA17EVfIjdAvRAnAQ7XKFnfFq4eBaBDwEAv.jpeg?from=2064092626,1.0,1.0,1765384926865,0,
7582256740600513314,1765381720,江苏,7581342738936703089,[黄脸干杯]还得是我RS帅[灵机一动],52645491504,MS4wLjABAAAAp25-nEvBpMLo9TAMry9gmGXFMmwCdtcEXKeFe-zQ3h8,26539176,,,請叫我🔜Z先森👤,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_96667e97b09261a8c6064e8a3c1cf5fc.jpeg?from=2064092626,0.0,1.0,1765384926868,0,https://p3-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/05723c1e6ba6455083b09cffca90d736~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1765404000&x-signature=hWO0iC0MQTYgwNWAsIet8GSCIEs%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20251211004206542A1B8D31E307393DC9
7582219305375253289,1765373002,河北,7581342738936703089,请忽略我的镜头膜,4142580914994967,MS4wLjABAAAAlTc3o6b3eW2eL37iwdH76qE-Ud9DwZqkpr2WvFL6NIf7LMW3awOCdXRU_gEmupvw,3604789821,jggjkcjj,,葡萄成熟时.,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-i-0813_oID0ICmYbDARDNAuAwF8A9nABAFgyCdPQhfUfE.jpeg?from=2064092626,0.0,2.0,1765384926871,0,https://p11-sign.douyinpic.com/tos-cn-i-p14lwwcsbr/51bbefb5247b43b9816e53be9622bbae~tplv-p14lwwcsbr-7.image?lk3s=7b078dd2&x-expires=1765404000&x-signature=Jnf9dnAkZX69yaEWs9uUx4%2F3vVM%3D&from=2064092626&se=false&sc=image&biz_tag=aweme_comment&l=20251211004206542A1B8D31E307393DC9
7582260171729388298,1765382519,广西,7581342738936703089,nova14 mini nova flip mate60pro pura X mate70RS mate70 pura80pro nova14 ultra mate80 mate X7是吧,616141058751080,MS4wLjABAAAAQjAmru_G1fJOrT07CKd8i8bZHm0nKjWcq74jK3OpluU,96820926806,xcssmsh.,,零纸.,https://p3-pc.douyinpic.com/aweme/100x100/aweme-avatar/tos-cn-avt-0015_ea841726fc25a82363afe6b11da5bd2b.jpeg?from=2064092626,0.0,0.0,1765384926873,0,
